Brand;Vehicle;Motorisation;Fuel;Start;End;Battery_AGM;Battery_EFB;Battery_Conventional
PEUGEOT;PARTNER Combispace (5F) | PARTNER ORIGIN | RANCH;75 90;Diesel;01/12/1998;01/12/2015;;F31;N/A
PEUGEOT;PARTNER Combispace (5F) | PARTNER ORIGIN | RANCH;90 90;Diesel;01/12/1998;01/12/2015;;F31;N/A
PEUGEOT;PARTNER Combispace (5F) | PARTNER ORIGIN | RANCH;1.9 D;Diesel;01/12/1998;01/12/2015;;F31;N/A
PEUGEOT;PARTNER Combispace (5F) | PARTNER ORIGIN | RANCH;2.0 HDI;Diesel;01/12/1998;01/12/2015;;F31;N/A
PEUGEOT;PARTNER Tepee;1 120;Diesel;01/04/2008;;F41;;N/A
PEUGEOT;PARTNER Tepee;6 120;Diesel;01/04/2008;;F41;;N/A
PEUGEOT;PARTNER Tepee;16 120;Diesel;01/04/2008;;F41;;N/A
PEUGEOT;PARTNER Tepee;75 120;Diesel;01/04/2008;;F41;;N/A
PEUGEOT;PARTNER Tepee;90 120;Diesel;01/04/2008;;F41;;N/A
PEUGEOT;PARTNER Tepee;100 120;Diesel;01/04/2008;;F41;;N/A
PEUGEOT;PARTNER Tepee;120 120;Diesel;01/04/2008;;F41;;N/A
RENAULT;CAPTUR (J5_, H5_);1 110;Diesel;01/06/2013;;;;N/A
RENAULT;CAPTUR (J5_, H5_);5 110;Diesel;01/06/2013;;;;N/A
RENAULT;CAPTUR (J5_, H5_);90 110;Diesel;01/06/2013;;;;N/A
RENAULT;CAPTUR (J5_, H5_);110 110;Diesel;01/06/2013;;;;N/A
RENAULT;CAPTUR (J5_, H5_);0.9 TCe 90;Petrole;01/06/2013;;F41;;N/A
RENAULT;CAPTUR (J5_, H5_);1.2 TCe 120;Petrole;01/06/2013;;F41;;N/A
RENAULT;CAPTUR (J5_, H5_);1.2 TCe 120;Petrole;01/01/2016;;;F32;N/A
RENAULT;CLIO Grandtour (KR0/1_)1.5 dCi (KR0F;KR0G);Diesel;01/02/2008;;;;N/A
RENAULT;CLIO Grandtour (KR0/1_)1.5 dCi (KR0H;KR1S;Diesel;01/02/2008;;;FL652;N/A
RENAULT;CLIO Grandtour (KR0/1_)1.5 dCi (KR0H;KR1C;Diesel;01/02/2008;;;FL652;N/A
RENAULT;CLIO Grandtour (KR0/1_)1.5 dCi (KR0H;KR1N);Diesel;01/02/2008;;;FL652;N/A
RENAULT;CLIO I (B/C57_;5;Petrole;01/05/1990;01/09/1998;;F30;N/A
RENAULT;CLIO I (B/C57_;357_) 1.2;Petrole;01/05/1990;01/09/1998;;F30;N/A
RENAULT;CLIO I (B/C57_;1.4;Petrole;01/05/1990;01/09/1998;;F30;N/A
RENAULT;CLIO I (B/C57_;1.7;Petrole;01/05/1990;01/09/1998;;F30;N/A
RENAULT;CLIO I (B/C57_, 5/357_);1.9 D;Diesel;01/01/1991;01/09/1998;;F32;N/A
RENAULT;CLIO I Box (S57_);1 RND;Diesel;01/01/1991;01/09/1998;;F32;N/A
RENAULT;CLIO I Box (S57_);9 RND;Diesel;01/01/1991;01/09/1998;;F32;N/A
RENAULT;CLIO II (BB_, CB_);1.5 dCi;Diesel;01/06/2001;;;;N/A
RENAULT;CLIO II (BB_;1 16V;Petrole;01/09/1998;;;;N/A
RENAULT;CLIO II (BB_;2 16V;Petrole;01/09/1998;;;;N/A
RENAULT;CLIO II (BB_;16 16V;Petrole;01/09/1998;;;;N/A
RENAULT;CLIO II (BB_;1.4;Petrole;01/09/1998;;;;N/A
RENAULT;CLIO II (BB_;1 16V;Petrole;01/09/1998;;;;N/A
RENAULT;CLIO II (BB_;6 16V;Petrole;01/09/1998;;;;N/A
RENAULT;CLIO II (BB_;16 16V;Petrole;01/09/1998;;;;N/A
RENAULT;CLIO II (BB_, CB_);1.9 D;Diesel;01/09/1998;01/05/2005;;F31;N/A
RENAULT;CLIO II (BB_, CB_);1.9 dTi;Diesel;01/09/1998;01/05/2005;;F31;N/A
RENAULT;CLIO II Box (SB0/1/2_);1.5 dCi;Diesel;01/06/2001;;;;N/A
RENAULT;CLIO II Box (SB0/1/2_);1.9 D;Diesel;01/09/1998;;;F31;N/A
RENAULT;CLIO II Box (SB0/1/2_);Dti;Diesel;01/09/1998;;;F31;N/A
RENAULT;CLIO II Box (SB0/1/2_) 1.2 (SB0A;SB0F;Petrole;01/09/1998;01/10/2003;;;N/A
RENAULT;CLIO II Box (SB0/1/2_) 1.2 (SB0A;SB10);Petrole;01/09/1998;01/10/2003;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);1.5 dCi;Diesel;01/05/2005;;;FL652;N/A
RENAULT;CLIO III (BR0/1, CR0/1);1.2 16V (BR02;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);BR0J;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);BR11;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);CR02;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);CR0J;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);CR11;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);BR0P;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);CR0P;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);BR0R;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);BR1D;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);BR1L;Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III (BR0/1, CR0/1);CR0R );Petrole;01/06/2005;;;;N/A
RENAULT;CLIO III Box (SB_, SR_);1.5 dCi;Diesel;01/08/2010;01/12/2014;;FL652;N/A
RENAULT;CLIO IV (BH_);1 90;Diesel;01/11/2012;;F41;;N/A
RENAULT;CLIO IV (BH_);5 90;Diesel;01/11/2012;;F41;;N/A
RENAULT;CLIO IV (BH_);75 90;Diesel;01/11/2012;;F41;;N/A
RENAULT;CLIO IV (BH_);90 90;Diesel;01/11/2012;;F41;;N/A
RENAULT;CLIO IV (BH_);0.9 TCe 90;Petrole;01/11/2012;;F41;;N/A
RENAULT;CLIO IV (BH_);1.2 TCe 120;Petrole;01/11/2012;;F41;;N/A
RENAULT;CLIO IV (BH_);1.6 RS;Petrole;01/11/2012;;F41;;N/A
RENAULT;CLIO IV (BH_);1.2 16V;Petrole;01/11/2012;;;F30;N/A
RENAULT;CLIO IV (BH_);1.2 TCe 120 (BHAU);Petrole;01/01/2016;;;F32;N/A
RENAULT;CLIO IV Grandtour (KH_);1 90;Diesel;01/01/2013;;F41;;N/A
RENAULT;CLIO IV Grandtour (KH_);5 90;Diesel;01/01/2013;;F41;;N/A
RENAULT;CLIO IV Grandtour (KH_);75 90;Diesel;01/01/2013;;F41;;N/A
RENAULT;CLIO IV Grandtour (KH_);90 90;Diesel;01/01/2013;;F41;;N/A
RENAULT;CLIO IV Grandtour (KH_);0.9 TCe 90;Petrole;01/01/2013;;F41;;N/A
RENAULT;CLIO IV Grandtour (KH_);1.2 Tce 120 (KHM0);Petrole;01/01/2013;;F41;;N/A
RENAULT;ESPACE II (J/S63_);2.1 TD;Diesel;01/01/1991;01/10/1996;;F32;N/A
RENAULT;ESPACE III (JE0_);1.9 dTi;Diesel;01/11/1996;01/10/2002;;F32;N/A
RENAULT;ESPACE III (JE0_);2 dCi;Diesel;01/11/1996;01/10/2002;;F32;N/A
RENAULT;ESPACE III (JE0_);2 dCi;Diesel;01/11/1996;01/10/2002;;F32;N/A
RENAULT;ESPACE III (JE0_);12 dCi;Diesel;01/11/1996;01/10/2002;;F32;N/A
RENAULT;ESPACE IV (JK0/1_);1.9 dCi;Diesel;01/11/2002;01/02/2005;;FL800;N/A
RENAULT;ESPACE IV (JK0/1_);2.0 dCi;Diesel;01/11/2002;01/02/2005;;FL800;N/A
RENAULT;ESPACE IV (JK0/1_);2.2 dCi;Diesel;01/11/2002;01/02/2005;;FL800;N/A
RENAULT;ESPACE IV (JK0/1_);3.0 dCi;Diesel;01/11/2002;01/02/2005;;FL800;N/A
RENAULT;ESPACE V (JR_);1 160;Diesel;01/06/2015;;;F32;N/A
RENAULT;ESPACE V (JR_);6 160;Diesel;01/06/2015;;;F32;N/A
RENAULT;ESPACE V (JR_);130 160;Diesel;01/06/2015;;;F32;N/A
RENAULT;ESPACE V (JR_);160 160;Diesel;01/06/2015;;;F32;N/A
RENAULT;GRAND SCÉNIC II (JM0/1_);1.5 dCi;Diesel;01/04/2004;01/11/2008;;FL652;N/A
RENAULT;GRAND SCÉNIC II (JM0/1_);1.9 dCi;Diesel;01/04/2004;01/11/2008;;FL652;N/A
RENAULT;GRAND SCÉNIC II (JM0/1_);2.0 dCi;Diesel;01/04/2004;01/11/2008;;FL652;N/A
RENAULT;GRAND SCÉNIC II (JM0/1_);1.5 dCi (JM1E);Diesel;01/05/2005;;;;N/A
RENAULT;GRAND SCÉNIC II (JM0/1_);1.6;Petrole;01/04/2004;;;;N/A
RENAULT;GRAND SCÉNIC III (JZ0/1_);1.9 dCi;Diesel;01/02/2009;;;F32;N/A
RENAULT;GRAND SCÉNIC III (JZ0/1_);2.0 dCi;Diesel;01/02/2009;;;F32;N/A
RENAULT;GRAND SCÉNIC III (JZ0/1_);1.6 dCi (JZ00;Diesel;01/04/2011;;F41;;N/A
RENAULT;GRAND SCÉNIC III (JZ0/1_);JZ12);Diesel;01/04/2011;;F41;;N/A
RENAULT;GRAND SCÉNIC III (JZ0/1_);1.5 dCi;Diesel;01/02/2009;;;F31;N/A
RENAULT;GRAND SCÉNIC IV (R9_)1.5 dCi 110;1 160;Diesel;01/09/2016;;;F32;N/A
RENAULT;GRAND SCÉNIC IV (R9_)1.5 dCi 110;6 160;Diesel;01/09/2016;;;F32;N/A
RENAULT;GRAND SCÉNIC IV (R9_)1.5 dCi 110;130 160;Diesel;01/09/2016;;;F32;N/A
RENAULT;GRAND SCÉNIC IV (R9_)1.5 dCi 110;160 160;Diesel;01/09/2016;;;F32;N/A
RENAULT;KADJAR (HA_, HL_);1.5 dCi 110;Diesel;01/06/2015;;;F32;N/A
RENAULT;KADJAR (HA_, HL_);1.6 dCi 130;Diesel;01/06/2015;;;F32;N/A
RENAULT;KADJAR (HA_, HL_);4x4;Diesel;01/06/2015;;;F32;N/A
RENAULT;KADJAR (HA_, HL_);1.2 TCe 130;Petrole;01/06/2015;;;;N/A
RENAULT;KANGOO (KC0/1_);1.5 dCi;Diesel;01/09/1999;;;F31;N/A
RENAULT;KANGOO (KC0/1_);1.9 RXED;Diesel;01/09/1999;;;F31;N/A
RENAULT;KANGOO (KC0/1_);1.9 dCi 4x4;Diesel;01/08/1997;;;F32;N/A
RENAULT;KANGOO (KC0/1_);1.9 dTi;Diesel;01/08/1997;;;F32;N/A
RENAULT;KANGOO (KC0/1_);D 55 1.9;Diesel;01/08/1997;;;F32;N/A
RENAULT;KANGOO (KC0/1_);D 65 1.9;Diesel;01/08/1997;;;F32;N/A
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);1 110;Diesel;01/06/2008;;F41;;N/A
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);5 110;Diesel;01/06/2008;;F41;;N/A
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);110 110;Diesel;01/06/2008;;F41;;N/A
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);1.5 dCi (KW0B);Diesel;01/02/2008;;;F32;N/A
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);1.5 dCi (KW0A;Diesel;01/02/2008;;;F31;N/A
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);KW0F);Diesel;01/02/2008;;;F31;N/A
RENAULT;KANGOO BE BOP (KW0/1_);1 75;Diesel;01/06/2009;;;F31;N/A
RENAULT;KANGOO BE BOP (KW0/1_);5 75;Diesel;01/06/2009;;;F31;N/A
RENAULT;KANGOO BE BOP (KW0/1_);75 75;Diesel;01/06/2009;;;F31;N/A
RENAULT;KANGOO Express (FC0/1_);1.5 dCi;Diesel;01/12/2001;;;F31;N/A
RENAULT;KANGOO Express (FC0/1_) 1.2;1.2 16V;Petrole;01/08/1997;;;F30;N/A
RENAULT;KANGOO Express (FC0/1_) 1.2;1.4;Petrole;01/08/1997;;;F30;N/A
RENAULT;KANGOO Express (FC0/1_) 1.2;1.6 16V;Petrole;01/08/1997;;;F30;N/A
RENAULT;KANGOO Express (FC0/1_);1.9 D;Diesel;01/08/1997;;;F32;N/A
RENAULT;KANGOO Express (FC0/1_);D 55 1.9;Diesel;01/08/1997;;;F32;N/A
RENAULT;KANGOO Express (FC0/1_);D 65 1.9;Diesel;01/08/1997;;;F32;N/A
RENAULT;KANGOO Express (FW0/1_);1 110;Diesel;01/02/2008;;F41;;N/A
RENAULT;KANGOO Express (FW0/1_);5 110;Diesel;01/02/2008;;F41;;N/A
RENAULT;KANGOO Express (FW0/1_);75 110;Diesel;01/02/2008;;F41;;N/A
RENAULT;KANGOO Express (FW0/1_);85 110;Diesel;01/02/2008;;F41;;N/A
RENAULT;KANGOO Express (FW0/1_);90 110;Diesel;01/02/2008;;F41;;N/A
RENAULT;KANGOO Express (FW0/1_);110 110;Diesel;01/02/2008;;F41;;N/A
RENAULT;KOLEOS I (HY_);2 4x4;Diesel;01/09/2008;;;;N/A
RENAULT;KOLEOS I (HY_);0 4x4;Diesel;01/09/2008;;;;N/A
RENAULT;KOLEOS I (HY_);4 4x4;Diesel;01/09/2008;;;;N/A
RENAULT;KOLEOS I (HY_);4 4x4;Diesel;01/09/2008;;;;N/A
RENAULT;LAGUNA I (B56_, 556_);1.9 dCi;Diesel;01/11/1993;01/03/2001;;F32;N/A
RENAULT;LAGUNA I (B56_, 556_);1.9 dTi;Diesel;01/11/1993;01/03/2001;;F32;N/A
RENAULT;LAGUNA I (B56_, 556_);2.2 D;Diesel;01/11/1993;01/03/2001;;F32;N/A
RENAULT;LAGUNA I (B56_, 556_);2.2 dT;Diesel;01/11/1993;01/03/2001;;F32;N/A
RENAULT;LAGUNA I (B56_, 556_) 1.8;1.8 16V;Petrole;01/11/1993;01/03/2001;;F31;N/A
RENAULT;LAGUNA I (B56_, 556_) 1.8;2.0;Petrole;01/11/1993;01/03/2001;;F31;N/A
RENAULT;LAGUNA I (B56_, 556_);1.6 16V;Petrole;01/11/1997;01/03/2001;;F30;N/A
RENAULT;LAGUNA II (BG0/1_);1.9 dCi;Diesel;01/03/2001;01/09/2007;;FL652;N/A
RENAULT;LAGUNA II (BG0/1_);2.0 dCi;Diesel;01/03/2001;01/09/2007;;FL652;N/A
RENAULT;LAGUNA II (BG0/1_);2.2 dCi;Diesel;01/03/2001;01/09/2007;;FL652;N/A
RENAULT;LAGUNA II (BG0/1_);1.8 16V (BG06;Petrole;01/03/2001;01/12/2007;;;N/A
RENAULT;LAGUNA II (BG0/1_);BG0J;Petrole;01/03/2001;01/12/2007;;;N/A
RENAULT;LAGUNA II (BG0/1_);BG0M;Petrole;01/03/2001;01/12/2007;;;N/A
RENAULT;LAGUNA II (BG0/1_);BG0J );Petrole;01/03/2001;01/12/2007;;;N/A
RENAULT;LAGUNA II (BG0/1_);2.0 16V;Petrole;01/03/2001;01/12/2007;;;N/A
RENAULT;LAGUNA II Grandtour (KG0/1_);1.9 dCi;Diesel;01/03/2001;01/12/2007;;FL652;N/A
RENAULT;LAGUNA II Grandtour (KG0/1_);2.0 dCi;Diesel;01/03/2001;01/12/2007;;FL652;N/A
RENAULT;LAGUNA III (BT0/1);2.0 dCi;Diesel;01/10/2007;01/12/2015;F42;;N/A
RENAULT;LAGUNA III (BT0/1);1.5 dCi;Diesel;01/10/2007;01/12/2015;F41;;N/A
RENAULT;LAGUNA III Grandtour (KT0/1);2.0 dCi;Diesel;01/10/2007;01/12/2015;;F32;N/A
RENAULT;LAGUNA III Grandtour (KT0/1);1.5 dCi (KT0A);Diesel;01/10/2007;01/12/2015;;F31;N/A
RENAULT;MASTER II Box (FD);2.5 D;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);2 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);5 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);100 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);120 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);2.8 dTI;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);3 160;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);0 160;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);120 160;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);160 160;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Box (FD);1.9 dCi 80;Diesel;01/09/2000;;;F32;N/A
RENAULT;MASTER II Box (FD);1.9 dTI;Diesel;01/09/2000;;;F32;N/A
RENAULT;MASTER II Box (FD);2.2 dCI 90;Diesel;01/09/2000;;;F32;N/A
RENAULT;MASTER II Bus (JD);2.5 D;Diesel;01/07/1998;01/01/2001;;FL1000;N/A
RENAULT;MASTER II Bus (JD);2.5 dCi 120;Diesel;01/07/1998;01/01/2001;;FL1000;N/A
RENAULT;MASTER II Bus (JD);2.8 dTI;Diesel;01/07/1998;01/01/2001;;FL1000;N/A
RENAULT;MASTER II Bus (JD);3.0 dCi 140;Diesel;01/07/1998;01/01/2001;;FL1000;N/A
RENAULT;MASTER II Bus (JD);1 80;Diesel;01/09/2000;;;;N/A
RENAULT;MASTER II Bus (JD);9 80;Diesel;01/09/2000;;;;N/A
RENAULT;MASTER II Bus (JD);80 80;Diesel;01/09/2000;;;;N/A
RENAULT;MASTER II Bus (JD);2.2 dCI 90;Diesel;01/09/2000;;;;N/A
RENAULT;MASTER II Platform/Chassis (ED/HD/UD);2.5 D;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Platform/Chassis (ED/HD/UD);2 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Platform/Chassis (ED/HD/UD);5 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Platform/Chassis (ED/HD/UD);100 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Platform/Chassis (ED/HD/UD);120 120;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Platform/Chassis (ED/HD/UD);2.8 dTI;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER II Platform/Chassis (ED/HD/UD);3.0 dCi 140;Diesel;01/07/1998;;;FL1000;N/A
RENAULT;MASTER III Box (FV);2 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);3 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);100 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);125 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);145 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);125 RWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);130 RWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);145 RWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Box (FV);2.3 dCi 110;Diesel;01/09/2014;;F43;;N/A
RENAULT;MASTER III Box (FV);130;Diesel;01/09/2014;;F43;;N/A
RENAULT;MASTER III Box (FV);135;Diesel;01/09/2014;;F43;;N/A
RENAULT;MASTER III Box (FV);165;Diesel;01/09/2014;;F43;;N/A
RENAULT;MASTER III Box (FV);170 FWD;Diesel;01/09/2014;;F43;;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);2 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);3 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);100 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);125 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);130 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);145 FWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);125 RWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);130 RWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MASTER III Platform/Chassis (EV, HV, UV);145 RWD;Diesel;01/02/2010;;;FL1000;N/A
RENAULT;MEGANE CC (EZ0/1_);1.5 dCi;Diesel;01/06/2010;;;F31;N/A
RENAULT;MEGANE I (BA0/1_);1.9 D Eco;Diesel;01/01/1996;01/08/2003;;F32;N/A
RENAULT;MEGANE I (BA0/1_);1.9 dCi;Diesel;01/01/1996;01/08/2003;;F32;N/A
RENAULT;MEGANE I (BA0/1_);1.9 dTi;Diesel;01/01/1996;01/08/2003;;F32;N/A
RENAULT;MEGANE I (BA0/1_);1.4 16V;Petrole;01/01/1996;01/08/2003;;F30;N/A
RENAULT;MEGANE I (BA0/1_);1.4 e;Petrole;01/01/1996;01/08/2003;;F30;N/A
RENAULT;MEGANE I (BA0/1_);1.4 Eco;Petrole;01/01/1996;01/08/2003;;F30;N/A
RENAULT;MEGANE I (BA0/1_);1.6 16V;Petrole;01/01/1996;01/08/2003;;F30;N/A
RENAULT;MEGANE I (BA0/1_);1.6 e;Petrole;01/01/1996;01/08/2003;;F30;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);1.5 dCi (BM0F;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);BM0T;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);BM2B;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);CM0F;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);CM0T;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);(BM1E;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);CM1E;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);BM1F;Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);CM1F);Diesel;01/09/2002;01/06/2008;;;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);1.9 dCi;Diesel;01/11/2002;01/12/2009;;FL652;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);1.4 16V;Petrole;01/11/2002;01/02/2008;;F31;N/A
RENAULT;MEGANE II (BM0/1_, CM0/1_);1.6 16V;Petrole;01/11/2002;01/02/2008;;F31;N/A
RENAULT;MEGANE II Coupé- Cabriolet (EM0/1_);1.9 dCi;Diesel;01/09/2003;01/03/2009;;FL652;N/A
RENAULT;MEGANE II Estate (KM0/1_);1.5 dCi (KM02;Diesel;01/08/2003;01/07/2009;;;N/A
RENAULT;MEGANE II Estate (KM0/1_);KM13);Diesel;01/08/2003;01/07/2009;;;N/A
RENAULT;MEGANE II Estate (KM0/1_);1.9 dCi;Diesel;01/08/2003;01/07/2009;;FL652;N/A
RENAULT;MEGANE II Hatchback Van (KM0/2_);1.5 dCi;Diesel;01/08/2003;01/02/2008;;F30;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);1.5 dCi (DZ09;Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);DZ0D;Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);DZ1F;Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);DZ1G);Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);1.6 dCi (DZ00);Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);1.5 dCi (DZ0A;Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);DZ0B;Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);DZ0C;Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Coupe (DZ0/1_);DZ1A);Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Grandtour (KZ0/1);1.5 dCi (KZ09;Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Grandtour (KZ0/1);KZ0D;Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Grandtour (KZ0/1);KZ1G);Diesel;01/02/2009;;F41;;N/A
RENAULT;MEGANE III Grandtour (KZ0/1);1.5 dCi (KZ0C;Diesel;01/03/2009;;;F31;N/A
RENAULT;MEGANE III Grandtour (KZ0/1);KZ1A;Diesel;01/03/2009;;;F31;N/A
RENAULT;MEGANE III Grandtour (KZ0/1);KZ1M;Diesel;01/03/2009;;;F31;N/A
RENAULT;MEGANE III Grandtour (KZ0/1);KZ1W);Diesel;01/03/2009;;;F31;N/A
RENAULT;MEGANE III Hatchback (BZ0/1_);1.5 dCi (BZ0C;Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Hatchback (BZ0/1_);BZ09;Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Hatchback (BZ0/1_);BZ0D;Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Hatchback (BZ0/1_);BZ1W);Diesel;01/11/2008;;;F31;N/A
RENAULT;MEGANE III Hatchback (BZ0/1_);1.9 dCi (BZ0N;Diesel;01/11/2008;;;F32;N/A
RENAULT;MEGANE III Hatchback (BZ0/1_);BZ0J);Diesel;01/11/2008;;;F32;N/A
RENAULT;MEGANE III Hatchback (BZ0/1_);2.0 dCi (BZ0L);Diesel;01/11/2008;;;F32;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);1 110;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);5 110;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);90 110;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);110 110;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);1 165;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);6 165;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);130 165;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Grandtour (K9A/M/N_);165 165;Diesel;01/04/2016;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);1 110;Diesel;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);5 110;Diesel;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);90 110;Diesel;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);110 110;Diesel;01/11/2015;;;;N/A
